isoform	isoLength	flCount	ratioIsoToGene	exonNum	annotation	GC	orfLength	orfIntegrity	pepLength	FickettScore	pI	codingP	codingLabel	canJuncRatio	sdJuncCov	withNovelJunc	minNovelJuncRPKM	bite	minJuncRPKM	nIndelsAroundJunc	ratioMinJuncCovToAllCov	nJuncsWithIndels	indelNearJunc
PB.8988.1	1408	3	1.0	4	annotated	62.429	951	1	317	0.432	4.848	1.0	coding	1.0	115.19	False	0.0	False	0.855	0	0.119	0	False
PB.8989.1	1905	15	1.0	5	annotated	49.186	1443	1	481	0.459	4.835	1.0	coding	1.0	47.405	False	0.0	False	0.92	0	0.173	0	False
PB.899.1	2134	4	1.0	14	annotated	48.547	1344	1	448	0.431	6.683	1.0	coding	1.0	35.487	False	0.0	False	0.04	0	0.01	0	False
PB.8990.1	1698	2	1.0	7	annotated	51.001	1425	1	475	0.431	9.646	1.0	coding	1.0	23.215	False	0.0	False	0.311	0	0.078	0	False
PB.8992.1	2216	9	1.0	5	annotated	50.496	1173	1	391	0.39	9.035	1.0	coding	1.0	28.943	False	0.0	False	0.191	0	0.098	0	False
PB.8994.2	1668	3	1.0	2	novel	56.535	804	1	268	0.448	6.164	1.0	coding	1.0	0.0	True	0.291	False	0.291	0	1.0	0	False
PB.8995.1	2718	28	0.636	15	annotated	50.294	2415	1	805	0.453	4.946	1.0	coding	1.0	638.557	False	0.0	False	2.26	0	0.024	0	False
PB.8995.2	1031	3	0.068	9	annotated	48.206	954	-1	318	0.466	4.618	0.843	coding	1.0	745.264	False	0.0	False	6.737	0	0.044	0	False
PB.8995.3	2252	2	0.045	12	annotated	49.822	1938	1	646	0.461	4.856	1.0	coding	1.0	689.344	False	0.0	False	2.728	0	0.027	0	False
PB.8995.4	2201	5	0.114	11	novel	49.75	1938	1	646	0.461	4.856	1.0	coding	1.0	704.599	False	0.0	False	2.791	0	0.028	0	False
PB.8995.5	2074	3	0.068	10	novel	50.386	1866	1	622	0.461	4.824	1.0	coding	1.0	701.493	False	0.0	False	2.962	0	0.029	0	False
PB.8995.6	1700	3	0.068	7	novel	51.529	1290	1	430	0.45	5.288	1.0	coding	1.0	449.324	False	0.0	False	3.614	0	0.06	0	False
PB.8996.1	1320	18	1.0	8	annotated	48.409	777	1	259	0.454	4.777	1.0	coding	1.0	180.441	False	0.0	False	2.799	0	0.043	0	False
PB.8997.1	1528	13	1.0	10	novel	50.131	771	1	257	0.446	6.157	1.0	coding	1.0	259.617	True	5.9	True	2.611	0	0.047	0	False
PB.8998.1	1584	2	1.0	5	annotated	52.083	1176	1	392	0.454	6.926	1.0	coding	1.0	38.357	False	0.0	False	0.187	0	0.077	0	False
PB.9001.3	4910	2	0.091	2	novel	39.98	246	1	72	0.335	9.882	0.052	noncoding	1.0	0.0	False	0.0	True	0.0	0	0.0	0	False
PB.9001.4	4042	13	0.591	3	annotated	41.118	216	1	72	0.367	9.882	0.069	noncoding	1.0	17.0	False	0.0	False	0.423	0	0.413	0	False
PB.9001.7	3864	5	0.227	4	novel	42.262	246	1	72	0.305	9.882	0.043	noncoding	1.0	43.297	False	0.0	False	0.06	0	0.053	0	False
PB.9001.8	3951	2	0.091	4	novel	42.976	246	1	72	0.327	9.882	0.049	noncoding	1.0	45.536	False	0.0	False	0.032	0	0.03	0	False
PB.9002.1	3498	11	0.846	4	annotated	50.429	2574	1	858	0.438	4.529	1.0	coding	1.0	5.657	False	0.0	False	0.253	0	0.28	0	False
PB.9002.2	3536	2	0.154	3	annotated	50.198	2514	1	838	0.452	4.54	1.0	coding	1.0	6.0	False	0.0	False	0.251	0	0.438	0	False
PB.9003.1	1300	2	1.0	2	novel	67.538	996	1	332	0.383	9.014	1.0	coding	1.0	0.0	False	0.0	False	0.438	0	1.0	0	False
PB.9004.1	2538	7	1.0	12	annotated	47.478	2115	1	705	0.466	4.464	1.0	coding	1.0	57.511	False	0.0	False	0.108	0	0.01	0	False
PB.9005.1	2162	9	1.0	13	annotated	53.053	1650	1	550	0.464	6.851	1.0	coding	1.0	19.866	False	0.0	False	0.117	0	0.032	0	False
PB.9006.1	1392	2	1.0	5	novel	54.67	1062	1	354	0.431	6.331	1.0	coding	1.0	104.373	False	0.0	False	3.443	0	0.189	0	False
PB.9009.1	1648	2	0.25	7	novel	59.466	1236	1	412	0.42	9.072	1.0	coding	1.0	20.062	False	0.0	False	0.077	0	0.039	0	False
PB.9009.2	2033	6	0.75	8	annotated	55.878	1236	1	412	0.433	9.072	1.0	coding	1.0	18.89	False	0.0	False	0.062	0	0.035	0	False
PB.9011.1	1139	14	1.0	7	annotated	49.342	648	1	216	0.363	9.565	0.975	coding	1.0	485.099	False	0.0	False	7.655	0	0.082	0	False
PB.9014.1	2568	6	0.333	11	annotated	50.818	1731	1	577	0.447	6.536	1.0	coding	1.0	99.787	False	0.0	False	0.312	0	0.018	0	False
PB.9014.2	2212	8	0.444	11	annotated	46.429	1500	1	500	0.455	6.568	1.0	coding	1.0	98.3	False	0.0	False	0.449	0	0.023	0	False
PB.9014.3	2294	2	0.111	12	novel	47.297	1500	1	500	0.449	6.568	1.0	coding	1.0	109.596	True	0.083	True	0.083	0	0.004	0	False
PB.9014.4	2144	2	0.111	11	novel	47.388	1560	1	520	0.447	6.365	1.0	coding	1.0	102.731	True	0.207	True	0.207	0	0.01	0	False
PB.9015.1	1161	12	1.0	5	annotated	48.062	579	1	193	0.443	4.109	1.0	coding	1.0	1499.135	False	0.0	False	1.455	0	0.021	0	False
PB.9016.1	2428	2	1.0	2	novel	54.901	1794	1	598	0.424	6.289	1.0	coding	1.0	0.0	True	0.113	False	0.113	0	1.0	0	False
PB.9018.1	3998	33	0.943	20	annotated	49.825	3147	1	1049	0.468	5.771	1.0	coding	1.0	30.788	False	0.0	False	0.09	0	0.017	0	False
PB.9018.3	4861	2	0.057	19	novel	47.459	2127	1	709	0.372	8.582	1.0	coding	1.0	30.428	False	0.0	False	0.074	0	0.017	0	False
PB.9019.1	3979	17	0.81	19	annotated	50.465	2880	1	960	0.461	6.48	1.0	coding	1.0	91.914	False	0.0	False	0.042	0	0.005	0	False
PB.9019.2	3676	4	0.19	20	novel	50.898	2880	1	960	0.469	6.48	1.0	coding	0.947	91.914	False	0.0	True	0.046	0	0.005	0	False
PB.902.2	1792	3	0.6	6	annotated	47.656	1158	1	386	0.469	5.442	1.0	coding	1.0	61.075	False	0.0	False	1.791	0	0.132	0	False
PB.902.3	1642	2	0.4	7	annotated	47.381	1158	1	386	0.45	5.442	1.0	coding	1.0	122.008	False	0.0	False	1.954	0	0.091	0	False
PB.9020.1	2379	13	1.0	17	annotated	46.238	1854	1	618	0.466	6.06	1.0	coding	1.0	39.302	False	0.0	False	0.08	0	0.011	0	False
PB.9021.1	1903	29	0.763	5	annotated	48.975	1245	1	415	0.444	5.295	1.0	coding	1.0	1015.232	False	0.0	False	13.079	0	0.128	0	False
PB.9021.4	1529	2	0.053	3	novel	47.286	1110	1	370	0.44	6.97	1.0	coding	1.0	116.5	False	0.0	False	16.279	0	0.455	0	False
PB.9022.1	4448	2	0.182	5	novel	44.312	552	1	184	0.353	8.355	0.919	coding	1.0	490.58	False	0.0	False	1.367	0	0.087	0	False
PB.9022.2	1008	9	0.818	7	annotated	49.306	552	1	184	0.475	8.355	0.996	coding	1.0	426.697	False	0.0	False	6.032	0	0.066	0	False
PB.9023.1	1898	12	1.0	11	annotated	49.315	1125	1	375	0.394	8.785	1.0	coding	1.0	39.78	False	0.0	False	0.367	0	0.044	0	False
PB.9024.1	3105	9	1.0	11	annotated	51.594	2469	1	823	0.474	7.323	1.0	coding	1.0	89.587	False	0.0	False	0.109	0	0.018	0	False
PB.9026.1	1488	8	1.0	7	annotated	55.444	1077	1	359	0.473	5.094	1.0	coding	1.0	254.5	False	0.0	False	3.873	0	0.098	0	False
PB.9027.1	2308	2	1.0	12	novel	52.123	2133	1	711	0.441	8.81	1.0	coding	1.0	51.473	False	0.0	False	0.091	0	0.01	0	False
PB.9028.1	1470	2	1.0	10	annotated	49.592	1230	1	410	0.462	5.572	1.0	coding	1.0	24.54	False	0.0	False	0.072	0	0.013	0	False
PB.9029.1	3823	3	1.0	21	novel	43.84	2580	1	860	0.483	6.638	1.0	coding	1.0	24.369	False	0.0	True	0.011	0	0.004	0	False
PB.9030.1	4197	2	1.0	6	novel	43.626	639	1	213	0.333	5.451	0.995	coding	1.0	23.367	False	0.0	True	0.025	0	0.038	0	False
PB.9032.2	2550	2	0.5	2	annotated	51.725	1893	1	631	0.394	5.247	1.0	coding	1.0	0.0	False	0.0	False	0.323	0	1.0	0	False
PB.9033.1	4658	3	1.0	8	novel	47.81	537	1	179	0.361	6.483	0.965	coding	1.0	4.686	False	0.0	False	0.018	0	0.054	0	False
PB.9034.1	824	3	1.0	2	novel	50.243	207	1	49	0.365	7.795	0.018	noncoding	1.0	0.0	True	4.791	False	4.791	0	1.0	0	False
PB.9035.1	2382	2	0.25	12	annotated	50.714	1929	1	643	0.455	5.42	1.0	coding	1.0	86.412	False	0.0	False	0.115	0	0.011	0	False
PB.9035.2	2040	4	0.5	11	annotated	47.647	1815	1	605	0.434	5.264	1.0	coding	1.0	84.612	False	0.0	False	0.383	0	0.031	0	False
PB.9035.3	1504	2	0.25	7	novel	46.011	1194	1	398	0.437	5.959	1.0	coding	1.0	53.971	False	0.0	False	0.519	0	0.072	0	False
PB.9037.1	3812	2	1.0	6	novel	43.022	201	1	60	0.34	8.617	0.028	noncoding	1.0	99.226	False	0.0	False	0.343	0	0.073	0	False
PB.9038.2	1641	17	0.895	9	annotated	54.174	969	1	323	0.435	6.465	1.0	coding	1.0	450.98	False	0.0	False	2.277	0	0.042	0	False
PB.9038.4	554	2	0.105	3	novel	51.264	279	1	93	0.467	10.009	0.549	coding	1.0	3.0	False	0.0	False	6.745	0	0.492	0	False
PB.9039.2	2224	36	0.947	3	annotated	60.432	1596	1	532	0.474	8.303	1.0	coding	1.0	131.0	False	0.0	False	0.75	0	0.188	0	False
PB.9039.3	2030	2	0.053	4	novel	60.345	1377	1	459	0.458	6.581	1.0	coding	0.667	131.0	False	0.0	True	0.822	0	0.188	0	False
PB.904.1	1259	3	1.0	8	annotated	49.245	873	1	291	0.44	9.036	1.0	coding	1.0	298.421	False	0.0	False	1.341	0	0.023	0	False
PB.9040.1	2111	16	1.0	11	annotated	52.013	1668	1	556	0.463	9.32	1.0	coding	1.0	113.841	False	0.0	False	0.62	0	0.038	0	False
PB.9041.1	676	31	0.939	4	annotated	54.734	189	1	63	0.417	9.875	0.084	noncoding	1.0	531.489	False	0.0	False	116.112	0	0.286	0	False
PB.9043.1	732	2	1.0	3	novel	59.836	450	1	150	0.423	8.465	0.916	coding	1.0	20.5	True	2.307	True	2.307	0	0.398	0	False
PB.9044.1	2128	19	0.905	4	novel	47.227	1323	1	441	0.401	5.152	1.0	coding	1.0	63.173	True	1.895	True	0.556	0	0.184	0	False
PB.9044.2	3049	2	0.095	2	novel	43.752	594	1	198	0.317	5.305	0.986	coding	1.0	0.0	True	1.322	True	1.322	0	1.0	0	False
PB.9045.2	1900	14	0.778	2	novel	61.211	1359	1	453	0.471	9.822	1.0	coding	1.0	0.0	True	2.122	False	2.122	0	1.0	0	False
PB.9047.1	1634	3	1.0	10	novel	46.206	1188	1	396	0.445	9.295	1.0	coding	1.0	204.661	True	3.889	True	3.889	0	0.06	0	False
PB.9048.2	2310	21	1.0	3	annotated	57.489	1926	1	642	0.423	5.831	1.0	coding	1.0	13.5	False	0.0	False	0.759	0	0.43	0	False
PB.905.3	2214	13	1.0	6	annotated	58.762	1728	1	576	0.449	8.355	1.0	coding	1.0	22.694	False	0.0	False	0.114	0	0.058	0	False
PB.9050.1	943	90	0.978	6	annotated	52.28	453	1	151	0.398	10.558	0.807	coding	1.0	442.261	False	0.0	False	5.552	0	0.065	0	False
PB.9050.3	667	2	0.022	5	annotated	53.373	294	1	93	0.429	11.177	0.336	noncoding	1.0	179.185	False	0.0	False	7.849	0	0.112	0	False
PB.9051.1	796	79	0.975	6	annotated	54.02	453	1	151	0.425	10.558	0.896	coding	1.0	294.809	False	0.0	False	10.078	0	0.105	0	False
PB.9051.2	672	2	0.025	5	annotated	52.53	297	1	93	0.424	11.177	0.313	noncoding	1.0	329.604	False	0.0	False	11.938	0	0.131	0	False
PB.9052.1	806	6	1.0	6	annotated	54.342	453	1	151	0.403	10.558	0.825	coding	1.0	61.6	False	0.0	False	5.946	0	0.164	0	False
PB.9054.1	2921	4	1.0	9	annotated	53.338	2262	1	754	0.427	5.547	1.0	coding	1.0	64.45	False	0.0	False	0.195	0	0.031	0	False
PB.9055.1	4121	18	0.9	14	novel	54.283	2745	1	915	0.41	5.802	1.0	coding	1.0	14.413	False	0.0	True	0.041	0	0.024	0	False
PB.9055.2	3875	2	0.1	14	novel	54.323	1527	1	509	0.37	4.922	1.0	coding	1.0	15.408	True	0.016	True	0.016	0	0.009	0	False
PB.9056.1	2203	3	1.0	7	annotated	54.471	1944	1	648	0.409	6.432	1.0	coding	1.0	26.451	False	0.0	False	0.594	0	0.117	0	False
PB.9057.2	2732	2	1.0	8	annotated	47.694	2085	1	695	0.398	5.936	1.0	coding	1.0	18.727	False	0.0	False	0.07	0	0.043	0	False
PB.906.1	3276	3	1.0	11	annotated	52.503	2433	1	811	0.463	8.638	1.0	coding	1.0	113.329	False	0.0	False	0.116	0	0.015	0	False
PB.9062.1	3268	3	1.0	8	annotated	45.9	3057	1	1019	0.457	7.213	1.0	coding	1.0	5.177	False	0.0	False	0.019	0	0.051	0	False
PB.9064.1	2273	9	1.0	14	novel	46.238	1668	1	556	0.467	5.824	1.0	coding	1.0	61.401	True	0.752	True	0.149	0	0.017	0	False
PB.9066.1	1816	36	0.947	3	novel	54.846	1338	1	446	0.425	4.756	1.0	coding	1.0	0.0	False	0.0	True	15.101	0	1.0	0	False
PB.9066.2	1078	2	0.053	2	novel	51.113	741	1	247	0.464	4.771	1.0	coding	1.0	0.0	False	0.0	True	0.0	0	0.0	0	False
PB.9067.1	5828	13	0.684	16	annotated	47.529	4677	1	1559	0.45	8.095	1.0	coding	1.0	22.06	False	0.0	False	0.025	0	0.01	0	False
PB.9067.2	3741	3	0.158	13	novel	43.438	2571	1	857	0.474	6.142	1.0	coding	1.0	18.282	False	0.0	False	0.04	0	0.013	0	False
PB.9067.3	4599	3	0.158	15	novel	43.401	3498	1	1166	0.473	7.074	1.0	coding	1.0	21.702	False	0.0	False	0.032	0	0.011	0	False
PB.9069.1	2403	2	1.0	5	novel	49.73	2034	1	678	0.437	5.686	1.0	coding	1.0	53.77	True	0.501	False	0.272	0	0.082	0	False
PB.907.1	938	11	1.0	5	novel	48.081	480	1	160	0.354	9.06	0.756	coding	1.0	423.956	True	33.828	True	33.828	0	0.175	0	False
PB.9070.2	4089	2	0.4	10	annotated	41.991	648	1	216	0.326	9.037	0.936	coding	1.0	44.719	False	0.0	False	0.356	0	0.061	0	False
PB.9071.1	1426	4	1.0	9	annotated	50.351	1002	1	334	0.472	6.565	1.0	coding	1.0	16.174	False	0.0	False	0.444	0	0.082	0	False
PB.9072.1	2829	2	1.0	22	novel	42.842	1482	1	494	0.341	8.354	1.0	coding	1.0	11.619	True	0.007	True	0.007	0	0.005	0	False
PB.9073.2	1659	8	1.0	3	annotated	57.926	1140	1	380	0.431	4.883	1.0	coding	1.0	9.0	False	0.0	False	0.484	0	0.404	0	False
PB.9074.1	870	4	1.0	6	annotated	52.414	540	1	180	0.455	9.767	0.991	coding	1.0	113.283	False	0.0	False	2.014	0	0.074	0	False
PB.9076.1	1250	7	1.0	2	novel	53.76	768	1	256	0.454	5.039	1.0	coding	1.0	0.0	True	1.25	False	1.25	0	1.0	0	False
PB.9077.1	1220	2	1.0	9	novel	48.197	807	1	269	0.422	6.45	1.0	coding	1.0	15.024	True	0.069	True	0.069	0	0.02	0	False
PB.9078.1	2177	10	1.0	6	annotated	52.503	1398	1	466	0.431	6.253	1.0	coding	1.0	20.837	False	0.0	False	0.107	0	0.081	0	False
PB.908.1	3913	48	1.0	2	novel	49.118	2772	1	924	0.438	6.492	1.0	coding	1.0	0.0	True	0.038	False	0.038	0	1.0	0	False
PB.9082.1	1838	2	1.0	6	annotated	55.495	924	1	308	0.421	9.472	1.0	coding	1.0	9.604	False	0.0	False	0.046	0	0.043	0	False
PB.9083.1	4041	38	1.0	11	annotated	47.76	2835	1	945	0.445	5.663	1.0	coding	1.0	29.225	False	0.0	False	0.042	0	0.018	0	False
PB.9084.1	562	8	1.0	3	annotated	51.601	210	1	70	0.413	9.74	0.108	noncoding	1.0	14.5	False	0.0	False	4.47	0	0.446	0	False
PB.9085.1	1592	5	1.0	2	novel	51.068	1035	1	345	0.388	7.671	1.0	coding	1.0	0.0	True	0.995	False	0.995	0	1.0	0	False
PB.9087.1	1250	2	1.0	3	annotated	62.48	966	1	322	0.44	10.191	1.0	coding	1.0	10.5	False	0.0	False	1.047	0	0.428	0	False
PB.9088.1	1962	2	1.0	5	annotated	56.575	1257	1	419	0.383	9.65	1.0	coding	1.0	6.595	False	0.0	False	0.097	0	0.141	0	False
PB.9089.1	4935	3	0.6	3	novel	40.142	270	1	81	0.312	8.89	0.055	noncoding	1.0	3.5	True	0.034	False	0.034	0	0.348	0	False
PB.9089.3	4879	2	0.4	3	novel	40.377	411	1	81	0.333	8.89	0.064	noncoding	1.0	3.0	True	0.039	False	0.039	0	0.375	0	False
PB.909.1	929	23	1.0	4	annotated	51.776	492	1	164	0.394	11.888	0.745	coding	1.0	325.218	False	0.0	False	8.863	0	0.186	0	False
PB.9090.1	1416	2	1.0	7	annotated	50.071	1071	1	357	0.431	8.841	1.0	coding	1.0	11.416	False	0.0	False	0.119	0	0.061	0	False
PB.9091.1	3941	117	0.983	27	annotated	46.257	3519	1	1173	0.46	6.267	1.0	coding	1.0	308.878	False	0.0	False	0.161	0	0.004	0	False
PB.9091.3	3965	2	0.017	26	novel	45.977	2994	1	998	0.497	6.616	1.0	coding	1.0	314.99	False	0.0	False	0.16	0	0.004	0	False
PB.9092.2	2150	2	1.0	11	novel	43.256	1209	1	403	0.412	8.857	1.0	coding	1.0	17.53	False	0.0	False	0.069	0	0.023	0	False
PB.9093.1	1087	2	1.0	7	annotated	47.286	633	1	211	0.465	7.795	0.999	coding	1.0	58.602	False	0.0	False	4.059	0	0.128	0	False
PB.9094.1	1522	2	1.0	10	annotated	53.088	1155	1	385	0.472	9.254	1.0	coding	1.0	27.002	False	0.0	False	0.375	0	0.045	0	False
PB.9095.1	1048	11	1.0	7	novel	51.336	615	1	205	0.446	5.274	1.0	coding	1.0	141.431	True	2.236	True	2.236	0	0.072	0	False
PB.9097.1	1321	5	1.0	5	annotated	55.11	849	1	283	0.444	5.447	1.0	coding	1.0	32.627	False	0.0	False	0.975	0	0.137	0	False
PB.9098.1	2056	4	1.0	2	annotated	66.634	1560	1	520	0.407	6.947	1.0	coding	1.0	0.0	False	0.0	False	0.021	0	1.0	0	False
PB.9099.1	3975	69	0.945	9	annotated	47.27	3258	1	1086	0.465	5.782	1.0	coding	1.0	19.473	False	0.0	False	0.032	0	0.018	0	False
PB.9099.3	3753	4	0.055	9	novel	47.562	2388	1	796	0.42	7.266	1.0	coding	1.0	23.087	False	0.0	False	0.011	0	0.007	0	False
PB.91.1	1880	12	1.0	14	annotated	47.926	1338	1	446	0.458	7.261	1.0	coding	1.0	105.287	False	0.0	False	0.404	0	0.018	0	False
PB.910.1	1247	8	1.0	2	novel	54.531	870	1	290	0.445	4.847	1.0	coding	1.0	0.0	False	0.0	False	3.894	0	1.0	0	False
PB.9100.1	2147	2	1.0	3	novel	52.026	426	1	142	0.319	9.404	0.379	noncoding	1.0	0.5	True	0.088	False	0.088	0	0.474	0	False
PB.9101.1	1052	2	1.0	4	annotated	55.513	696	1	232	0.444	6.472	1.0	coding	1.0	52.169	False	0.0	False	1.144	0	0.189	0	False
PB.9102.1	4555	9	1.0	24	novel	46.608	3756	1	1252	0.483	5.925	1.0	coding	1.0	98.083	True	0.014	True	0.014	0	0.001	0	False
PB.9103.1	2079	17	1.0	13	annotated	50.553	1404	1	468	0.431	4.781	1.0	coding	1.0	13.901	False	0.0	False	0.234	0	0.041	0	False
PB.9104.1	2278	3	0.25	2	annotated	48.464	798	1	266	0.389	9.175	0.999	coding	1.0	0.0	False	0.0	False	0.361	0	1.0	0	False
PB.9104.2	1499	9	0.75	3	annotated	56.037	906	1	302	0.426	9.508	1.0	coding	1.0	3.0	False	0.0	False	0.549	0	0.464	0	False
PB.9105.1	2245	23	1.0	9	annotated	47.617	1725	1	575	0.453	5.238	1.0	coding	1.0	127.143	False	0.0	False	0.922	0	0.053	0	False
PB.9106.1	3033	7	0.467	3	novel	53.116	2325	1	775	0.46	9.188	1.0	coding	1.0	235.5	True	0.619	False	0.619	0	0.137	0	False
PB.9107.1	2141	7	1.0	11	novel	53.199	1827	1	609	0.461	5.699	1.0	coding	1.0	13.718	True	0.118	False	0.118	0	0.114	0	False
PB.9109.1	2323	20	1.0	10	annotated	50.28	1749	1	583	0.452	5.553	1.0	coding	1.0	85.794	False	0.0	False	0.373	0	0.048	0	False
PB.911.2	1811	2	1.0	2	novel	53.893	1401	1	467	0.45	6.302	1.0	coding	1.0	0.0	True	0.198	False	0.198	0	1.0	0	False
PB.9110.1	2367	5	0.556	14	annotated	48.585	1506	1	502	0.397	8.439	1.0	coding	1.0	83.081	False	0.0	False	0.036	0	0.003	0	False
PB.9110.2	2360	4	0.444	14	novel	47.5	1488	1	496	0.422	8.275	1.0	coding	0.923	78.778	False	0.0	True	0.161	0	0.011	0	False
PB.9112.1	959	27	1.0	2	annotated	59.75	339	1	113	0.42	8.14	0.555	coding	1.0	0.0	False	0.0	False	4.557	0	1.0	0	False
PB.9116.1	2014	15	1.0	9	annotated	50.993	1158	1	386	0.438	9.319	1.0	coding	1.0	115.519	False	0.0	False	0.503	0	0.025	0	False
PB.9117.2	1925	6	1.0	14	annotated	46.805	1350	1	450	0.452	8.95	1.0	coding	1.0	35.782	False	0.0	False	0.428	0	0.033	0	False
PB.9118.2	2424	2	1.0	2	annotated	60.396	1881	1	627	0.437	7.31	1.0	coding	1.0	0.0	False	0.0	False	0.009	0	1.0	0	False
PB.9119.1	1400	15	1.0	9	annotated	49.714	945	1	315	0.474	5.794	1.0	coding	1.0	213.16	False	0.0	False	2.036	0	0.041	0	False
PB.9120.1	2101	23	1.0	4	annotated	60.781	1326	1	442	0.473	6.957	1.0	coding	1.0	27.39	False	0.0	False	0.553	0	0.196	0	False
PB.9122.1	1777	216	0.882	3	annotated	49.803	1344	1	448	0.467	9.139	1.0	coding	1.0	1188.0	False	0.0	False	18.403	0	0.283	0	False
PB.9122.2	2151	9	0.037	2	annotated	47.001	1344	1	448	0.484	9.139	1.0	coding	1.0	0.0	False	0.0	False	38.523	0	1.0	0	False
PB.9122.3	1690	12	0.049	3	annotated	50.178	1344	1	448	0.429	9.139	1.0	coding	1.0	1860.5	False	0.0	False	2.548	0	0.049	0	False
PB.9123.1	1873	16	0.889	7	annotated	49.867	1026	1	342	0.414	5.587	1.0	coding	1.0	81.863	False	0.0	False	1.691	0	0.098	0	False
PB.9123.2	3375	2	0.111	6	annotated	44.296	663	1	221	0.337	5.126	0.998	coding	1.0	89.571	False	0.0	False	0.938	0	0.116	0	False
PB.9125.2	3482	8	1.0	22	annotated	51.752	2901	1	967	0.474	9.334	1.0	coding	1.0	210.861	False	0.0	False	0.067	0	0.002	0	False
PB.9126.1	2086	24	1.0	7	annotated	52.253	1260	1	420	0.452	8.545	1.0	coding	1.0	25.649	False	0.0	False	0.152	0	0.045	0	False
PB.9128.1	1553	8	1.0	6	annotated	50.483	1056	1	352	0.466	9.231	1.0	coding	1.0	119.968	False	0.0	False	1.251	0	0.081	0	False
PB.913.1	1274	6	1.0	6	annotated	54.317	585	1	195	0.385	6.303	0.993	coding	1.0	152.809	False	0.0	False	0.597	0	0.032	0	False
PB.9130.1	1686	59	0.843	7	annotated	49.644	1254	1	418	0.431	6.005	1.0	coding	1.0	2213.147	False	0.0	False	10.869	0	0.042	0	False
PB.9130.3	1434	4	0.057	6	novel	48.187	1149	1	383	0.448	5.906	1.0	coding	1.0	1611.445	False	0.0	False	12.779	0	0.064	0	False
PB.9130.4	1082	5	0.071	2	novel	48.336	768	1	256	0.422	6.772	1.0	coding	1.0	0.0	False	0.0	False	20.175	0	1.0	0	False
PB.9131.1	2046	100	0.98	15	annotated	46.53	1464	1	488	0.456	5.071	1.0	coding	1.0	611.658	False	0.0	False	4.179	0	0.021	0	False
PB.9131.3	1394	2	0.02	9	novel	44.692	1038	1	346	0.46	5.465	1.0	coding	1.0	505.481	False	0.0	False	9.39	0	0.048	0	False
PB.9132.1	633	3	1.0	4	annotated	50.079	231	1	77	0.353	9.302	0.07	noncoding	1.0	9.393	False	0.0	False	3.235	0	0.298	0	False
PB.9133.1	1908	4	1.0	6	annotated	50.681	1242	1	414	0.485	4.816	1.0	coding	1.0	187.252	False	0.0	False	1.261	0	0.076	0	False
PB.9134.1	3618	2	0.4	10	novel	44.583	3231	1	1077	0.484	5.479	1.0	coding	1.0	89.998	False	0.0	False	0.613	0	0.05	0	False
PB.9134.2	4306	3	0.6	11	annotated	47.863	3657	1	1219	0.473	5.916	1.0	coding	1.0	104.105	False	0.0	False	0.167	0	0.016	0	False
PB.9136.1	4529	61	0.772	22	annotated	45.131	4005	1	1335	0.479	6.451	1.0	coding	1.0	183.83	False	0.0	False	0.228	0	0.007	0	False
PB.9136.2	3682	3	0.038	17	novel	42.45	3345	1	1115	0.452	6.209	1.0	coding	1.0	183.349	False	0.0	False	0.849	0	0.023	0	False
PB.9136.3	3737	10	0.127	20	annotated	44.233	2385	1	795	0.475	5.685	1.0	coding	1.0	195.772	False	0.0	False	0.09	0	0.003	0	False
PB.9136.4	4016	5	0.063	19	novel	42.978	3660	1	1220	0.452	6.292	1.0	coding	1.0	180.727	False	0.0	False	0.778	0	0.022	0	False
PB.9137.1	3263	4	1.0	2	annotated	63.929	3132	1	1044	0.431	5.715	1.0	coding	1.0	0.0	False	0.0	False	0.032	0	1.0	0	False
PB.9138.1	3157	4	0.16	12	novel	48.622	2061	1	687	0.43	5.586	1.0	coding	1.0	137.82	True	1.271	True	0.16	0	0.011	0	False
PB.9138.2	3930	2	0.08	11	novel	45.878	1620	1	540	0.433	6.582	1.0	coding	1.0	143.805	True	1.021	True	0.129	0	0.012	0	False
PB.9138.3	3235	4	0.16	11	novel	48.594	2061	1	687	0.405	5.586	1.0	coding	1.0	143.081	True	1.24	True	0.157	0	0.013	0	False
PB.9138.4	4020	10	0.4	10	novel	45.92	1620	1	540	0.404	6.582	1.0	coding	1.0	150.231	True	0.998	True	0.126	0	0.014	0	False
PB.9138.5	3228	3	0.12	11	novel	48.451	2085	1	695	0.435	5.59	1.0	coding	1.0	146.871	True	0.497	True	0.157	0	0.014	0	False
PB.9138.6	3221	2	0.08	12	novel	48.587	2085	1	695	0.43	5.59	1.0	coding	1.0	141.889	True	0.498	True	0.157	0	0.012	0	False
PB.9139.1	1198	3	1.0	3	annotated	54.925	828	1	276	0.43	4.637	1.0	coding	1.0	7.5	False	0.0	False	0.229	0	0.317	0	False
PB.914.1	2208	31	1.0	5	novel	54.393	1701	1	567	0.448	7.535	1.0	coding	1.0	15.313	False	0.0	False	0.277	0	0.145	0	False
PB.9140.1	2102	46	0.939	16	annotated	49.429	1485	1	495	0.442	9.181	1.0	coding	1.0	100.761	False	0.0	False	0.452	0	0.02	0	False
PB.9140.3	2095	3	0.061	15	annotated	48.401	1083	1	361	0.32	9.023	1.0	coding	1.0	99.949	False	0.0	False	0.524	0	0.023	0	False
